plan,size,riesgo_frac_dd,R,S,rr,K,G,pass_,dias
select,100,1.0,3000.0,10,1.0,3,2280.0,0.008333333333333333,5.28
select,100,1.0,3000.0,10,1.0,5,1200.0,0.004333333333333333,5.461538461538462
select,100,1.0,3000.0,10,1.0,5,1920.0,0.006666666666666667,3.65
select,100,1.0,3000.0,10,1.0,5,2280.0,0.004666666666666667,3.7857142857142856
select,100,1.0,3000.0,10,1.5,1,1200.0,0.07166666666666667,4.590697674418605
select,100,1.0,3000.0,10,1.5,1,1920.0,0.07166666666666667,4.590697674418605
select,100,1.0,3000.0,10,1.5,1,2280.0,0.07166666666666667,4.590697674418605
select,100,1.0,3000.0,10,1.5,2,1200.0,0.06766666666666667,3.876847290640394
select,100,1.0,3000.0,10,1.5,2,1920.0,0.042,4.349206349206349
select,100,1.0,3000.0,10,1.5,2,2280.0,0.014,7.738095238095238
select,100,1.0,3000.0,10,1.5,3,1200.0,0.07833333333333334,3.323404255319149
select,100,1.0,3000.0,10,1.5,3,1920.0,0.049666666666666665,3.469798657718121
select,100,1.0,3000.0,10,1.5,3,2280.0,0.021333333333333333,4.875
select,100,1.0,3000.0,10,1.5,5,1200.0,0.08133333333333333,3.110655737704918
select,100,1.0,3000.0,10,1.5,5,1920.0,0.03666666666666667,3.4
select,100,1.0,3000.0,10,1.5,5,2280.0,0.021333333333333333,4.03125
select,100,1.0,3000.0,10,2.0,1,1200.0,0.07033333333333333,5.341232227488152
select,100,1.0,3000.0,10,2.0,1,1920.0,0.07033333333333333,5.341232227488152
select,100,1.0,3000.0,10,2.0,1,2280.0,0.07033333333333333,5.341232227488152
select,100,1.0,3000.0,10,2.0,2,1200.0,0.08166666666666667,4.248979591836735
select,100,1.0,3000.0,10,2.0,2,1920.0,0.081,4.226337448559671
select,100,1.0,3000.0,10,2.0,2,2280.0,0.081,4.226337448559671
select,100,1.0,3000.0,10,2.0,3,1200.0,0.07733333333333334,3.961206896551724
select,100,1.0,3000.0,10,2.0,3,1920.0,0.072,3.990740740740741
select,100,1.0,3000.0,10,2.0,3,2280.0,0.07266666666666667,4.013761467889908
select,100,1.0,3000.0,10,2.0,5,1200.0,0.08033333333333334,3.5767634854771786
select,100,1.0,3000.0,10,2.0,5,1920.0,0.07533333333333334,3.393805309734513
select,100,1.0,3000.0,10,2.0,5,2280.0,0.07533333333333334,3.393805309734513
select,100,1.0,3000.0,10,3.0,1,1200.0,0.093,6.903225806451613
select,100,1.0,3000.0,10,3.0,1,1920.0,0.093,6.903225806451613
select,100,1.0,3000.0,10,3.0,1,2280.0,0.093,6.903225806451613
select,100,1.0,3000.0,10,3.0,2,1200.0,0.09333333333333334,4.5
select,100,1.0,3000.0,10,3.0,2,1920.0,0.09266666666666666,4.485611510791367
select,100,1.0,3000.0,10,3.0,2,2280.0,0.09266666666666666,4.485611510791367
select,100,1.0,3000.0,10,3.0,3,1200.0,0.08966666666666667,4.130111524163569
select,100,1.0,3000.0,10,3.0,3,1920.0,0.09266666666666666,4.381294964028777
select,100,1.0,3000.0,10,3.0,3,2280.0,0.09233333333333334,4.35740072202166
select,100,1.0,3000.0,10,3.0,5,1200.0,0.09533333333333334,3.7482517482517483
select,100,1.0,3000.0,10,3.0,5,1920.0,0.09133333333333334,3.5802919708029197
select,100,1.0,3000.0,10,3.0,5,2280.0,0.09133333333333334,3.5802919708029197
select,100,1.0,3000.0,10,4.0,1,1200.0,0.07866666666666666,8.652542372881356
select,100,1.0,3000.0,10,4.0,1,1920.0,0.07866666666666666,8.652542372881356
select,100,1.0,3000.0,10,4.0,1,2280.0,0.07866666666666666,8.652542372881356
select,100,1.0,3000.0,10,4.0,2,1200.0,0.08166666666666667,5.302040816326531
select,100,1.0,3000.0,10,4.0,2,1920.0,0.08166666666666667,5.302040816326531
select,100,1.0,3000.0,10,4.0,2,2280.0,0.08166666666666667,5.302040816326531
select,100,1.0,3000.0,10,4.0,3,1200.0,0.084,4.9523809523809526
select,100,1.0,3000.0,10,4.0,3,1920.0,0.084,4.9523809523809526
select,100,1.0,3000.0,10,4.0,3,2280.0,0.084,4.9523809523809526
select,100,1.0,3000.0,10,4.0,5,1200.0,0.08466666666666667,4.2362204724409445
select,100,1.0,3000.0,10,4.0,5,1920.0,0.082,4.284552845528455
select,100,1.0,3000.0,10,4.0,5,2280.0,0.08166666666666667,4.253061224489796
select,100,1.0,3000.0,15,0.5,1,1200.0,0.014666666666666666,7.0
select,100,1.0,3000.0,15,0.5,1,1920.0,0.014666666666666666,7.0
select,100,1.0,3000.0,15,0.5,1,2280.0,0.014666666666666666,7.0
select,100,1.0,3000.0,15,0.5,2,1200.0,0.022333333333333334,3.582089552238806
select,100,1.0,3000.0,15,0.5,2,1920.0,0.022333333333333334,3.582089552238806
select,100,1.0,3000.0,15,0.5,2,2280.0,0.022333333333333334,3.582089552238806
select,100,1.0,3000.0,15,0.5,3,1200.0,0.021666666666666667,3.523076923076923
select,100,1.0,3000.0,15,0.5,3,1920.0,0.015333333333333332,3.4130434782608696
select,100,1.0,3000.0,15,0.5,3,2280.0,0.007333333333333333,3.8636363636363638
select,100,1.0,3000.0,15,0.5,5,1200.0,0.022,3.106060606060606
select,100,1.0,3000.0,15,0.5,5,1920.0,0.010333333333333333,3.3225806451612905
select,100,1.0,3000.0,15,0.5,5,2280.0,0.009666666666666667,3.6206896551724137
select,100,1.0,3000.0,15,1.0,1,1200.0,0.10566666666666667,3.694006309148265
select,100,1.0,3000.0,15,1.0,1,1920.0,0.10566666666666667,3.694006309148265
select,100,1.0,3000.0,15,1.0,1,2280.0,0.10566666666666667,3.694006309148265
select,100,1.0,3000.0,15,1.0,2,1200.0,0.10466666666666667,3.356687898089172
select,100,1.0,3000.0,15,1.0,2,1920.0,0.07433333333333333,3.632286995515695
select,100,1.0,3000.0,15,1.0,2,2280.0,0.039,5.239316239316239
select,100,1.0,3000.0,15,1.0,3,1200.0,0.101,3.099009900990099
select,100,1.0,3000.0,15,1.0,3,1920.0,0.06066666666666667,3.4945054945054945
select,100,1.0,3000.0,15,1.0,3,2280.0,0.037,4.873873873873874
select,100,1.0,3000.0,15,1.0,5,1200.0,0.10766666666666666,3.021671826625387
select,100,1.0,3000.0,15,1.0,5,1920.0,0.036333333333333336,3.2752293577981653
select,100,1.0,3000.0,15,1.0,5,2280.0,0.035666666666666666,3.897196261682243
select,100,1.0,3000.0,15,1.5,1,1200.0,0.092,4.717391304347826
select,100,1.0,3000.0,15,1.5,1,1920.0,0.092,4.717391304347826
select,100,1.0,3000.0,15,1.5,1,2280.0,0.092,4.717391304347826
select,100,1.0,3000.0,15,1.5,2,1200.0,0.10033333333333333,4.043189368770764
select,100,1.0,3000.0,15,1.5,2,1920.0,0.098,4.054421768707483
select,100,1.0,3000.0,15,1.5,2,2280.0,0.09566666666666666,4.045296167247387
select,100,1.0,3000.0,15,1.5,3,1200.0,0.09233333333333334,3.44043321299639
select,100,1.0,3000.0,15,1.5,3,1920.0,0.09266666666666666,3.4532374100719423
select,100,1.0,3000.0,15,1.5,3,2280.0,0.09266666666666666,3.4532374100719423
select,100,1.0,3000.0,15,1.5,5,1200.0,0.096,3.1631944444444446
select,100,1.0,3000.0,15,1.5,5,1920.0,0.09366666666666666,3.206405693950178
select,100,1.0,3000.0,15,1.5,5,2280.0,0.094,3.2163120567375887
select,100,1.0,3000.0,15,2.0,1,1200.0,0.091,5.501831501831502
select,100,1.0,3000.0,15,2.0,1,1920.0,0.091,5.501831501831502
select,100,1.0,3000.0,15,2.0,1,2280.0,0.091,5.501831501831502
select,100,1.0,3000.0,15,2.0,2,1200.0,0.09966666666666667,4.448160535117057
select,100,1.0,3000.0,15,2.0,2,1920.0,0.09933333333333333,4.416107382550336
select,100,1.0,3000.0,15,2.0,2,2280.0,0.09933333333333333,4.416107382550336
select,100,1.0,3000.0,15,2.0,3,1200.0,0.10033333333333333,3.963455149501661
select,100,1.0,3000.0,15,2.0,3,1920.0,0.10033333333333333,3.963455149501661
select,100,1.0,3000.0,15,2.0,3,2280.0,0.093,4.093189964157706
select,100,1.0,3000.0,15,2.0,5,1200.0,0.09733333333333333,3.5993150684931505
select,100,1.0,3000.0,15,2.0,5,1920.0,0.09766666666666667,3.6040955631399316
select,100,1.0,3000.0,15,2.0,5,2280.0,0.091,3.457875457875458
select,100,1.0,3000.0,15,3.0,1,1200.0,0.08366666666666667,7.940239043824701
select,100,1.0,3000.0,15,3.0,1,1920.0,0.08366666666666667,7.940239043824701
select,100,1.0,3000.0,15,3.0,1,2280.0,0.08366666666666667,7.940239043824701
select,100,1.0,3000.0,15,3.0,2,1200.0,0.08,5.020833333333333
select,100,1.0,3000.0,15,3.0,2,1920.0,0.08,5.020833333333333
select,100,1.0,3000.0,15,3.0,2,2280.0,0.07933333333333334,5.042016806722689
select,100,1.0,3000.0,15,3.0,3,1200.0,0.08,4.4875
select,100,1.0,3000.0,15,3.0,3,1920.0,0.08,4.4875
select,100,1.0,3000.0,15,3.0,3,2280.0,0.07966666666666666,4.456066945606694
select,100,1.0,3000.0,15,3.0,5,1200.0,0.08366666666666667,4.055776892430279
select,100,1.0,3000.0,15,3.0,5,1920.0,0.08333333333333333,4.016
select,100,1.0,3000.0,15,3.0,5,2280.0,0.08033333333333334,3.991701244813278
select,100,1.0,3000.0,15,4.0,1,1200.0,0.077,9.480519480519481
select,100,1.0,3000.0,15,4.0,1,1920.0,0.077,9.480519480519481
select,100,1.0,3000.0,15,4.0,1,2280.0,0.077,9.480519480519481
select,100,1.0,3000.0,15,4.0,2,1200.0,0.06633333333333333,5.613065326633166
select,100,1.0,3000.0,15,4.0,2,1920.0,0.06633333333333333,5.613065326633166
select,100,1.0,3000.0,15,4.0,2,2280.0,0.06633333333333333,5.613065326633166
select,100,1.0,3000.0,15,4.0,3,1200.0,0.07166666666666667,4.632558139534884
select,100,1.0,3000.0,15,4.0,3,1920.0,0.07166666666666667,4.632558139534884
select,100,1.0,3000.0,15,4.0,3,2280.0,0.07133333333333333,4.630841121495327
select,100,1.0,3000.0,15,4.0,5,1200.0,0.07566666666666666,4.048458149779735
select,100,1.0,3000.0,15,4.0,5,1920.0,0.072,4.097222222222222
select,100,1.0,3000.0,15,4.0,5,2280.0,0.072,4.097222222222222
select,100,1.0,3000.0,20,0.5,1,1200.0,0.059666666666666666,5.871508379888268
select,100,1.0,3000.0,20,0.5,1,1920.0,0.059666666666666666,5.871508379888268
select,100,1.0,3000.0,20,0.5,1,2280.0,0.059666666666666666,5.871508379888268
select,100,1.0,3000.0,20,0.5,2,1200.0,0.043,5.844961240310077
select,100,1.0,3000.0,20,0.5,2,1920.0,0.058,3.8333333333333335
select,100,1.0,3000.0,20,0.5,2,2280.0,0.058,3.8333333333333335
select,100,1.0,3000.0,20,0.5,3,1200.0,0.033666666666666664,5.574257425742574
select,100,1.0,3000.0,20,0.5,3,1920.0,0.056666666666666664,3.5176470588235293
select,100,1.0,3000.0,20,0.5,3,2280.0,0.05633333333333333,3.502958579881657
select,100,1.0,3000.0,20,0.5,5,1200.0,0.03233333333333333,5.34020618556701
select,100,1.0,3000.0,20,0.5,5,1920.0,0.065,3.1794871794871793
select,100,1.0,3000.0,20,0.5,5,2280.0,0.064,3.1510416666666665
select,100,1.0,3000.0,20,1.0,1,1200.0,0.131,3.5419847328244276
select,100,1.0,3000.0,20,1.0,1,1920.0,0.131,3.5419847328244276
select,100,1.0,3000.0,20,1.0,1,2280.0,0.131,3.5419847328244276
select,100,1.0,3000.0,20,1.0,2,1200.0,0.133,3.305764411027569
select,100,1.0,3000.0,20,1.0,2,1920.0,0.13266666666666665,3.2964824120603016
select,100,1.0,3000.0,20,1.0,2,2280.0,0.13266666666666665,3.2964824120603016
select,100,1.0,3000.0,20,1.0,3,1200.0,0.131,3.1068702290076335
select,100,1.0,3000.0,20,1.0,3,1920.0,0.13066666666666665,3.1122448979591835
select,100,1.0,3000.0,20,1.0,3,2280.0,0.13066666666666665,3.1122448979591835
select,100,1.0,3000.0,20,1.0,5,1200.0,0.132,3.053030303030303
select,100,1.0,3000.0,20,1.0,5,1920.0,0.12566666666666668,3.180371352785146
select,100,1.0,3000.0,20,1.0,5,2280.0,0.12566666666666668,3.1909814323607426
select,100,1.0,3000.0,20,1.5,1,1200.0,0.11033333333333334,4.794561933534744
select,100,1.0,3000.0,20,1.5,1,1920.0,0.11033333333333334,4.794561933534744
select,100,1.0,3000.0,20,1.5,1,2280.0,0.11033333333333334,4.794561933534744
select,100,1.0,3000.0,20,1.5,2,1200.0,0.11233333333333333,3.964391691394659
select,100,1.0,3000.0,20,1.5,2,1920.0,0.112,3.949404761904762
select,100,1.0,3000.0,20,1.5,2,2280.0,0.112,3.949404761904762
select,100,1.0,3000.0,20,1.5,3,1200.0,0.10366666666666667,3.530546623794212
select,100,1.0,3000.0,20,1.5,3,1920.0,0.102,3.5163398692810457
select,100,1.0,3000.0,20,1.5,3,2280.0,0.102,3.5163398692810457
select,100,1.0,3000.0,20,1.5,5,1200.0,0.10333333333333333,3.235483870967742
select,100,1.0,3000.0,20,1.5,5,1920.0,0.10266666666666667,3.2045454545454546
select,100,1.0,3000.0,20,1.5,5,2280.0,0.103,3.174757281553398
select,100,1.0,3000.0,20,2.0,1,1200.0,0.09466666666666666,5.633802816901408
select,100,1.0,3000.0,20,2.0,1,1920.0,0.09466666666666666,5.633802816901408
select,100,1.0,3000.0,20,2.0,1,2280.0,0.09466666666666666,5.633802816901408
select,100,1.0,3000.0,20,2.0,2,1200.0,0.096,4.444444444444445
select,100,1.0,3000.0,20,2.0,2,1920.0,0.095,4.382456140350877
select,100,1.0,3000.0,20,2.0,2,2280.0,0.09533333333333334,4.423076923076923
select,100,1.0,3000.0,20,2.0,3,1200.0,0.094,4.028368794326241
select,100,1.0,3000.0,20,2.0,3,1920.0,0.096,3.9652777777777777
select,100,1.0,3000.0,20,2.0,3,2280.0,0.096,3.9652777777777777
select,100,1.0,3000.0,20,2.0,5,1200.0,0.09433333333333334,3.745583038869258
select,100,1.0,3000.0,20,2.0,5,1920.0,0.09966666666666667,3.652173913043478
select,100,1.0,3000.0,20,2.0,5,2280.0,0.09966666666666667,3.652173913043478
select,100,1.0,3000.0,20,3.0,1,1200.0,0.075,7.12
select,100,1.0,3000.0,20,3.0,1,1920.0,0.075,7.12
select,100,1.0,3000.0,20,3.0,1,2280.0,0.075,7.12
select,100,1.0,3000.0,20,3.0,2,1200.0,0.07433333333333333,4.63677130044843
select,100,1.0,3000.0,20,3.0,2,1920.0,0.07433333333333333,4.63677130044843
select,100,1.0,3000.0,20,3.0,2,2280.0,0.074,4.558558558558558
select,100,1.0,3000.0,20,3.0,3,1200.0,0.07266666666666667,4.220183486238532
select,100,1.0,3000.0,20,3.0,3,1920.0,0.07266666666666667,4.220183486238532
select,100,1.0,3000.0,20,3.0,3,2280.0,0.07266666666666667,4.220183486238532
select,100,1.0,3000.0,20,3.0,5,1200.0,0.07566666666666666,3.894273127753304
select,100,1.0,3000.0,20,3.0,5,1920.0,0.07566666666666666,3.894273127753304
select,100,1.0,3000.0,20,3.0,5,2280.0,0.07566666666666666,3.894273127753304
select,100,1.0,3000.0,20,4.0,1,1200.0,0.06233333333333333,8.518716577540108
select,100,1.0,3000.0,20,4.0,1,1920.0,0.06233333333333333,8.518716577540108
select,100,1.0,3000.0,20,4.0,1,2280.0,0.06233333333333333,8.518716577540108
select,100,1.0,3000.0,20,4.0,2,1200.0,0.06066666666666667,5.423076923076923
select,100,1.0,3000.0,20,4.0,2,1920.0,0.06133333333333333,5.429347826086956
select,100,1.0,3000.0,20,4.0,2,2280.0,0.06133333333333333,5.429347826086956
select,100,1.0,3000.0,20,4.0,3,1200.0,0.06,4.666666666666667
select,100,1.0,3000.0,20,4.0,3,1920.0,0.06066666666666667,4.670329670329671
select,100,1.0,3000.0,20,4.0,3,2280.0,0.06066666666666667,4.670329670329671
select,100,1.0,3000.0,20,4.0,5,1200.0,0.064,4.203125
select,100,1.0,3000.0,20,4.0,5,1920.0,0.06433333333333334,4.248704663212435
select,100,1.0,3000.0,20,4.0,5,2280.0,0.06433333333333334,4.248704663212435
select,100,1.0,3000.0,30,0.5,1,1200.0,0.107,5.878504672897196
select,100,1.0,3000.0,30,0.5,1,1920.0,0.107,5.878504672897196
select,100,1.0,3000.0,30,0.5,1,2280.0,0.107,5.878504672897196
select,100,1.0,3000.0,30,0.5,2,1200.0,0.09333333333333334,5.682142857142857
select,100,1.0,3000.0,30,0.5,2,1920.0,0.10733333333333334,3.9906832298136647
select,100,1.0,3000.0,30,0.5,2,2280.0,0.10733333333333334,3.9906832298136647
select,100,1.0,3000.0,30,0.5,3,1200.0,0.083,5.598393574297189
select,100,1.0,3000.0,30,0.5,3,1920.0,0.09633333333333334,3.602076124567474
select,100,1.0,3000.0,30,0.5,3,2280.0,0.094,3.624113475177305
select,100,1.0,3000.0,30,0.5,5,1200.0,0.07366666666666667,5.3076923076923075
select,100,1.0,3000.0,30,0.5,5,1920.0,0.101,3.231023102310231
select,100,1.0,3000.0,30,0.5,5,2280.0,0.10133333333333333,3.2565789473684212
select,100,1.0,3000.0,30,1.0,1,1200.0,0.14333333333333334,3.625581395348837
select,100,1.0,3000.0,30,1.0,1,1920.0,0.14333333333333334,3.625581395348837
select,100,1.0,3000.0,30,1.0,1,2280.0,0.14333333333333334,3.625581395348837
select,100,1.0,3000.0,30,1.0,2,1200.0,0.14566666666666667,3.2974828375286043
select,100,1.0,3000.0,30,1.0,2,1920.0,0.14566666666666667,3.2974828375286043
select,100,1.0,3000.0,30,1.0,2,2280.0,0.14566666666666667,3.2974828375286043
select,100,1.0,3000.0,30,1.0,3,1200.0,0.14133333333333334,3.0919811320754715
select,100,1.0,3000.0,30,1.0,3,1920.0,0.13966666666666666,3.0572792362768495
select,100,1.0,3000.0,30,1.0,3,2280.0,0.13966666666666666,3.0572792362768495
select,100,1.0,3000.0,30,1.0,5,1200.0,0.14266666666666666,3.039719626168224
select,100,1.0,3000.0,30,1.0,5,1920.0,0.13066666666666665,3.127551020408163
select,100,1.0,3000.0,30,1.0,5,2280.0,0.13066666666666665,3.127551020408163
select,100,1.0,3000.0,30,1.5,1,1200.0,0.108,4.882716049382716
select,100,1.0,3000.0,30,1.5,1,1920.0,0.108,4.882716049382716
select,100,1.0,3000.0,30,1.5,1,2280.0,0.108,4.882716049382716
select,100,1.0,3000.0,30,1.5,2,1200.0,0.108,3.9722222222222223
select,100,1.0,3000.0,30,1.5,2,1920.0,0.108,3.9722222222222223
select,100,1.0,3000.0,30,1.5,2,2280.0,0.108,3.9722222222222223
select,100,1.0,3000.0,30,1.5,3,1200.0,0.10466666666666667,3.6496815286624202
select,100,1.0,3000.0,30,1.5,3,1920.0,0.10433333333333333,3.626198083067093
select,100,1.0,3000.0,30,1.5,3,2280.0,0.10433333333333333,3.626198083067093
select,100,1.0,3000.0,30,1.5,5,1200.0,0.107,3.3271028037383177
select,100,1.0,3000.0,30,1.5,5,1920.0,0.10466666666666667,3.2643312101910826
select,100,1.0,3000.0,30,1.5,5,2280.0,0.10433333333333333,3.252396166134185
select,100,1.0,3000.0,30,2.0,1,1200.0,0.096,5.649305555555555
select,100,1.0,3000.0,30,2.0,1,1920.0,0.096,5.649305555555555
select,100,1.0,3000.0,30,2.0,1,2280.0,0.096,5.649305555555555
select,100,1.0,3000.0,30,2.0,2,1200.0,0.10366666666666667,4.565916398713826
select,100,1.0,3000.0,30,2.0,2,1920.0,0.10333333333333333,4.54516129032258
select,100,1.0,3000.0,30,2.0,2,2280.0,0.10133333333333333,4.4868421052631575
select,100,1.0,3000.0,30,2.0,3,1200.0,0.099,4.158249158249158
select,100,1.0,3000.0,30,2.0,3,1920.0,0.09633333333333334,4.02076124567474
select,100,1.0,3000.0,30,2.0,3,2280.0,0.09633333333333334,4.02076124567474
select,100,1.0,3000.0,30,2.0,5,1200.0,0.1,3.83
select,100,1.0,3000.0,30,2.0,5,1920.0,0.09533333333333334,3.667832167832168
select,100,1.0,3000.0,30,2.0,5,2280.0,0.09533333333333334,3.667832167832168
select,100,1.0,3000.0,30,3.0,1,1200.0,0.06533333333333333,6.841836734693878
select,100,1.0,3000.0,30,3.0,1,1920.0,0.06533333333333333,6.841836734693878
select,100,1.0,3000.0,30,3.0,1,2280.0,0.06533333333333333,6.841836734693878
select,100,1.0,3000.0,30,3.0,2,1200.0,0.08033333333333334,4.4896265560165975
select,100,1.0,3000.0,30,3.0,2,1920.0,0.08033333333333334,4.4896265560165975
select,100,1.0,3000.0,30,3.0,2,2280.0,0.08033333333333334,4.4896265560165975
select,100,1.0,3000.0,30,3.0,3,1200.0,0.07633333333333334,3.925764192139738
select,100,1.0,3000.0,30,3.0,3,1920.0,0.07666666666666666,3.9391304347826086
select,100,1.0,3000.0,30,3.0,3,2280.0,0.07666666666666666,3.9391304347826086
select,100,1.0,3000.0,30,3.0,5,1200.0,0.08166666666666667,3.7877551020408164
select,100,1.0,3000.0,30,3.0,5,1920.0,0.08166666666666667,3.783673469387755
select,100,1.0,3000.0,30,3.0,5,2280.0,0.08166666666666667,3.783673469387755
select,100,1.0,3000.0,30,4.0,1,1200.0,0.050666666666666665,8.552631578947368
select,100,1.0,3000.0,30,4.0,1,1920.0,0.050666666666666665,8.552631578947368
select,100,1.0,3000.0,30,4.0,1,2280.0,0.050666666666666665,8.552631578947368
select,100,1.0,3000.0,30,4.0,2,1200.0,0.06266666666666666,5.51595744680851
select,100,1.0,3000.0,30,4.0,2,1920.0,0.06266666666666666,5.51595744680851
select,100,1.0,3000.0,30,4.0,2,2280.0,0.06266666666666666,5.51595744680851
select,100,1.0,3000.0,30,4.0,3,1200.0,0.059,4.971751412429379
select,100,1.0,3000.0,30,4.0,3,1920.0,0.059,4.971751412429379
select,100,1.0,3000.0,30,4.0,3,2280.0,0.059,4.971751412429379
select,100,1.0,3000.0,30,4.0,5,1200.0,0.06533333333333333,4.403061224489796
select,100,1.0,3000.0,30,4.0,5,1920.0,0.06533333333333333,4.403061224489796
select,100,1.0,3000.0,30,4.0,5,2280.0,0.06533333333333333,4.403061224489796
select,100,1.0,3000.0,45,0.5,1,1200.0,0.17333333333333334,5.944230769230769
select,100,1.0,3000.0,45,0.5,1,1920.0,0.17333333333333334,5.944230769230769
select,100,1.0,3000.0,45,0.5,1,2280.0,0.17333333333333334,5.944230769230769
select,100,1.0,3000.0,45,0.5,2,1200.0,0.16366666666666665,5.619144602851324
select,100,1.0,3000.0,45,0.5,2,1920.0,0.144,4.1157407407407405
select,100,1.0,3000.0,45,0.5,2,2280.0,0.144,4.1157407407407405
select,100,1.0,3000.0,45,0.5,3,1200.0,0.15066666666666667,5.411504424778761
select,100,1.0,3000.0,45,0.5,3,1920.0,0.141,3.7706855791962175
select,100,1.0,3000.0,45,0.5,3,2280.0,0.139,3.841726618705036
select,100,1.0,3000.0,45,0.5,5,1200.0,0.14333333333333334,5.244186046511628
select,100,1.0,3000.0,45,0.5,5,1920.0,0.13966666666666666,3.305489260143198
select,100,1.0,3000.0,45,0.5,5,2280.0,0.13966666666666666,3.307875894988067
select,100,1.0,3000.0,45,1.0,1,1200.0,0.156,3.6645299145299144
select,100,1.0,3000.0,45,1.0,1,1920.0,0.156,3.6645299145299144
select,100,1.0,3000.0,45,1.0,1,2280.0,0.156,3.6645299145299144
select,100,1.0,3000.0,45,1.0,2,1200.0,0.15466666666666667,3.3663793103448274
select,100,1.0,3000.0,45,1.0,2,1920.0,0.155,3.378494623655914
select,100,1.0,3000.0,45,1.0,2,2280.0,0.155,3.378494623655914
select,100,1.0,3000.0,45,1.0,3,1200.0,0.149,3.1096196868008947
select,100,1.0,3000.0,45,1.0,3,1920.0,0.149,3.134228187919463
select,100,1.0,3000.0,45,1.0,3,2280.0,0.149,3.134228187919463
select,100,1.0,3000.0,45,1.0,5,1200.0,0.14733333333333334,3.0339366515837103
select,100,1.0,3000.0,45,1.0,5,1920.0,0.14666666666666667,3.0204545454545455
select,100,1.0,3000.0,45,1.0,5,2280.0,0.13733333333333334,3.1237864077669903
select,100,1.0,3000.0,45,1.5,1,1200.0,0.11966666666666667,4.713091922005571
select,100,1.0,3000.0,45,1.5,1,1920.0,0.11966666666666667,4.713091922005571
select,100,1.0,3000.0,45,1.5,1,2280.0,0.11966666666666667,4.713091922005571
select,100,1.0,3000.0,45,1.5,2,1200.0,0.12733333333333333,3.973821989528796
select,100,1.0,3000.0,45,1.5,2,1920.0,0.12633333333333333,3.9340369393139842
select,100,1.0,3000.0,45,1.5,2,2280.0,0.126,3.9285714285714284
select,100,1.0,3000.0,45,1.5,3,1200.0,0.12233333333333334,3.6321525885558583
select,100,1.0,3000.0,45,1.5,3,1920.0,0.11566666666666667,3.5706051873198845
select,100,1.0,3000.0,45,1.5,3,2280.0,0.11533333333333333,3.5491329479768785
select,100,1.0,3000.0,45,1.5,5,1200.0,0.12166666666666667,3.4547945205479453
select,100,1.0,3000.0,45,1.5,5,1920.0,0.117,3.1937321937321936
select,100,1.0,3000.0,45,1.5,5,2280.0,0.117,3.1937321937321936
select,100,1.0,3000.0,45,2.0,1,1200.0,0.09733333333333333,5.883561643835616
select,100,1.0,3000.0,45,2.0,1,1920.0,0.09733333333333333,5.883561643835616
select,100,1.0,3000.0,45,2.0,1,2280.0,0.09733333333333333,5.883561643835616
select,100,1.0,3000.0,45,2.0,2,1200.0,0.104,4.455128205128205
select,100,1.0,3000.0,45,2.0,2,1920.0,0.10433333333333333,4.472843450479234
select,100,1.0,3000.0,45,2.0,2,2280.0,0.10466666666666667,4.487261146496815
select,100,1.0,3000.0,45,2.0,3,1200.0,0.10333333333333333,4.148387096774194
select,100,1.0,3000.0,45,2.0,3,1920.0,0.09866666666666667,4.125
select,100,1.0,3000.0,45,2.0,3,2280.0,0.09866666666666667,4.148648648648648
select,100,1.0,3000.0,45,2.0,5,1200.0,0.10166666666666667,3.8065573770491805
select,100,1.0,3000.0,45,2.0,5,1920.0,0.099,3.6666666666666665
select,100,1.0,3000.0,45,2.0,5,2280.0,0.099,3.6666666666666665
select,100,1.0,3000.0,45,3.0,1,1200.0,0.069,7.826086956521739
select,100,1.0,3000.0,45,3.0,1,1920.0,0.069,7.826086956521739
select,100,1.0,3000.0,45,3.0,1,2280.0,0.069,7.826086956521739
select,100,1.0,3000.0,45,3.0,2,1200.0,0.08433333333333333,5.351778656126482
select,100,1.0,3000.0,45,3.0,2,1920.0,0.08366666666666667,5.298804780876494
select,100,1.0,3000.0,45,3.0,2,2280.0,0.08366666666666667,5.298804780876494
select,100,1.0,3000.0,45,3.0,3,1200.0,0.08266666666666667,4.528225806451613
select,100,1.0,3000.0,45,3.0,3,1920.0,0.081,4.481481481481482
select,100,1.0,3000.0,45,3.0,3,2280.0,0.081,4.481481481481482
select,100,1.0,3000.0,45,3.0,5,1200.0,0.08233333333333333,4.194331983805668
select,100,1.0,3000.0,45,3.0,5,1920.0,0.08233333333333333,4.182186234817814
select,100,1.0,3000.0,45,3.0,5,2280.0,0.08233333333333333,4.182186234817814
select,100,1.0,3000.0,45,4.0,1,1200.0,0.06433333333333334,10.010362694300518
select,100,1.0,3000.0,45,4.0,1,1920.0,0.06433333333333334,10.010362694300518
select,100,1.0,3000.0,45,4.0,1,2280.0,0.06433333333333334,10.010362694300518
select,100,1.0,3000.0,45,4.0,2,1200.0,0.06533333333333333,6.1938775510204085
select,100,1.0,3000.0,45,4.0,2,1920.0,0.065,6.164102564102564
select,100,1.0,3000.0,45,4.0,2,2280.0,0.065,6.164102564102564
select,100,1.0,3000.0,45,4.0,3,1200.0,0.06633333333333333,5.175879396984925
select,100,1.0,3000.0,45,4.0,3,1920.0,0.06633333333333333,5.175879396984925
select,100,1.0,3000.0,45,4.0,3,2280.0,0.06633333333333333,5.175879396984925
